HCP_ID,Name,Specialty,Region,Prescribing_Trend,Research_Involvement,Engagement_Score
HCP24925,HCP_Name_24925,Dermatology,North,Low,No,Medium
HCP24926,HCP_Name_24926,Oncology,South,Low,No,Medium
HCP24927,HCP_Name_24927,Dermatology,Central,Medium,Yes,Low
HCP24928,HCP_Name_24928,Dermatology,East,Low,Yes,High
HCP24929,HCP_Name_24929,Dermatology,Central,Medium,Yes,Medium
HCP24930,HCP_Name_24930,Cardiology,East,Medium,No,Medium
HCP24931,HCP_Name_24931,Pediatrics,Central,High,No,Medium
HCP24932,HCP_Name_24932,Cardiology,North,High,No,Medium
HCP24933,HCP_Name_24933,Neurology,West,High,Yes,Low
HCP24934,HCP_Name_24934,Cardiology,North,Medium,Yes,High
HCP24935,HCP_Name_24935,General Practice,West,Medium,Yes,Low
HCP24936,HCP_Name_24936,Pediatrics,North,Medium,No,Medium
HCP24937,HCP_Name_24937,Oncology,South,Medium,Yes,Medium
HCP24938,HCP_Name_24938,Pediatrics,West,High,No,Medium
HCP24939,HCP_Name_24939,Dermatology,North,Medium,Yes,Low
HCP24940,HCP_Name_24940,Neurology,South,High,Yes,High
HCP24941,HCP_Name_24941,Neurology,Central,Low,Yes,Medium
HCP24942,HCP_Name_24942,Neurology,South,Low,No,Medium
HCP24943,HCP_Name_24943,Neurology,West,Low,Yes,Low
HCP24944,HCP_Name_24944,General Practice,Central,High,No,Low
HCP24945,HCP_Name_24945,Pediatrics,South,High,No,Low
HCP24946,HCP_Name_24946,Pediatrics,South,Medium,Yes,High
HCP24947,HCP_Name_24947,General Practice,East,High,No,Low
HCP24948,HCP_Name_24948,Pediatrics,North,Low,Yes,Low
HCP24949,HCP_Name_24949,Cardiology,East,Low,No,High
HCP24950,HCP_Name_24950,Neurology,North,High,Yes,Low
HCP24951,HCP_Name_24951,Dermatology,West,High,Yes,High
HCP24952,HCP_Name_24952,Neurology,East,High,No,Low
HCP24953,HCP_Name_24953,Cardiology,South,High,Yes,High
HCP24954,HCP_Name_24954,Neurology,East,Medium,Yes,High
HCP24955,HCP_Name_24955,General Practice,West,Low,Yes,Low
HCP24956,HCP_Name_24956,Dermatology,West,Low,No,Medium
HCP24957,HCP_Name_24957,General Practice,North,High,No,Medium
HCP24958,HCP_Name_24958,Pediatrics,East,Low,No,Medium
HCP24959,HCP_Name_24959,Pediatrics,East,Low,No,High
HCP24960,HCP_Name_24960,Neurology,Central,Medium,No,High
HCP24961,HCP_Name_24961,Dermatology,East,High,Yes,Medium
HCP24962,HCP_Name_24962,General Practice,Central,Low,No,High
HCP24963,HCP_Name_24963,General Practice,South,High,Yes,High
HCP24964,HCP_Name_24964,Neurology,Central,High,Yes,Medium
HCP24965,HCP_Name_24965,Cardiology,South,High,No,Medium
HCP24966,HCP_Name_24966,Neurology,West,High,Yes,Low
HCP24967,HCP_Name_24967,Oncology,North,Medium,No,Low
HCP24968,HCP_Name_24968,Pediatrics,Central,Low,No,Low
HCP24969,HCP_Name_24969,Neurology,Central,Low,No,High
HCP24970,HCP_Name_24970,Pediatrics,East,Low,Yes,Medium
HCP24971,HCP_Name_24971,Cardiology,East,High,No,Medium
HCP24972,HCP_Name_24972,Dermatology,East,High,Yes,Low
HCP24973,HCP_Name_24973,General Practice,South,Low,No,Medium
HCP24974,HCP_Name_24974,Cardiology,Central,Medium,No,Low
HCP24975,HCP_Name_24975,Dermatology,South,Low,No,Low
HCP24976,HCP_Name_24976,Pediatrics,Central,Low,No,Low
HCP24977,HCP_Name_24977,Dermatology,North,High,No,High
HCP24978,HCP_Name_24978,Dermatology,South,High,Yes,Medium
HCP24979,HCP_Name_24979,General Practice,South,High,No,Low
HCP24980,HCP_Name_24980,Oncology,North,Medium,No,Medium
HCP24981,HCP_Name_24981,Dermatology,West,Medium,No,Low
HCP24982,HCP_Name_24982,Pediatrics,West,Medium,Yes,High
HCP24983,HCP_Name_24983,Dermatology,South,Medium,Yes,High
HCP24984,HCP_Name_24984,Neurology,South,High,Yes,Medium
HCP24985,HCP_Name_24985,Pediatrics,South,Medium,No,High
HCP24986,HCP_Name_24986,Dermatology,East,High,Yes,Medium
HCP24987,HCP_Name_24987,Oncology,West,Medium,Yes,Low
HCP24988,HCP_Name_24988,Cardiology,South,High,No,High
HCP24989,HCP_Name_24989,Cardiology,West,High,Yes,High
HCP24990,HCP_Name_24990,Oncology,East,Low,No,Medium
HCP24991,HCP_Name_24991,General Practice,South,High,Yes,High
HCP24992,HCP_Name_24992,Neurology,West,Medium,Yes,Medium
HCP24993,HCP_Name_24993,Cardiology,East,Medium,Yes,High
HCP24994,HCP_Name_24994,Pediatrics,North,High,No,Medium
HCP24995,HCP_Name_24995,Pediatrics,Central,Low,Yes,Low
HCP24996,HCP_Name_24996,General Practice,Central,Medium,Yes,Low
HCP24997,HCP_Name_24997,General Practice,West,Low,No,High
HCP24998,HCP_Name_24998,Oncology,West,High,Yes,High
HCP24999,HCP_Name_24999,Oncology,South,Medium,No,High
HCP25000,HCP_Name_25000,General Practice,North,Medium,Yes,Low
HCP25001,HCP_Name_25001,Dermatology,Central,High,No,High
HCP25002,HCP_Name_25002,Cardiology,West,High,No,Medium
HCP25003,HCP_Name_25003,Cardiology,East,High,No,High
HCP25004,HCP_Name_25004,Oncology,North,Medium,No,Medium
HCP25005,HCP_Name_25005,Neurology,North,Medium,Yes,Medium
HCP25006,HCP_Name_25006,Pediatrics,West,Medium,Yes,Medium
HCP25007,HCP_Name_25007,Oncology,North,High,No,High
HCP25008,HCP_Name_25008,Dermatology,East,Low,No,Low
HCP25009,HCP_Name_25009,Neurology,Central,High,No,Low
HCP25010,HCP_Name_25010,Cardiology,West,Low,No,Low
HCP25011,HCP_Name_25011,Neurology,South,Low,No,High
HCP25012,HCP_Name_25012,Neurology,North,High,No,High
HCP25013,HCP_Name_25013,General Practice,Central,Low,Yes,Medium
HCP25014,HCP_Name_25014,Pediatrics,Central,High,No,Low
HCP25015,HCP_Name_25015,Neurology,South,High,No,Medium
HCP25016,HCP_Name_25016,Oncology,Central,Low,No,High
HCP25017,HCP_Name_25017,Dermatology,West,Low,No,Low
HCP25018,HCP_Name_25018,Pediatrics,East,Low,Yes,Low
HCP25019,HCP_Name_25019,Dermatology,Central,High,No,High
HCP25020,HCP_Name_25020,Oncology,South,Low,No,Medium
HCP25021,HCP_Name_25021,Cardiology,Central,High,Yes,High
HCP25022,HCP_Name_25022,Oncology,North,High,Yes,Low
HCP25023,HCP_Name_25023,Dermatology,East,High,No,Low
HCP25024,HCP_Name_25024,Pediatrics,West,Low,Yes,Medium
HCP25025,HCP_Name_25025,General Practice,North,Low,No,Medium
HCP25026,HCP_Name_25026,Neurology,North,Medium,No,High
HCP25027,HCP_Name_25027,General Practice,West,Medium,No,Low
HCP25028,HCP_Name_25028,Cardiology,East,Medium,No,Low
HCP25029,HCP_Name_25029,Neurology,North,Medium,Yes,Low
HCP25030,HCP_Name_25030,Pediatrics,South,High,No,High
HCP25031,HCP_Name_25031,General Practice,North,Low,No,Low
HCP25032,HCP_Name_25032,Oncology,Central,Low,Yes,Medium
HCP25033,HCP_Name_25033,Pediatrics,North,Medium,No,High
HCP25034,HCP_Name_25034,Dermatology,East,Medium,Yes,High
HCP25035,HCP_Name_25035,Dermatology,Central,High,No,Low
HCP25036,HCP_Name_25036,Neurology,Central,Low,No,Medium
HCP25037,HCP_Name_25037,Cardiology,East,High,Yes,High
HCP25038,HCP_Name_25038,Neurology,East,Medium,No,Medium
HCP25039,HCP_Name_25039,Oncology,North,High,Yes,High
HCP25040,HCP_Name_25040,Oncology,Central,High,No,High
HCP25041,HCP_Name_25041,Dermatology,East,High,Yes,Low
HCP25042,HCP_Name_25042,Cardiology,West,Medium,No,High
HCP25043,HCP_Name_25043,Dermatology,East,Medium,No,Medium
HCP25044,HCP_Name_25044,Cardiology,North,Medium,No,Low
HCP25045,HCP_Name_25045,Dermatology,East,Low,Yes,Medium
HCP25046,HCP_Name_25046,Pediatrics,Central,Low,No,Low
HCP25047,HCP_Name_25047,Neurology,Central,Low,Yes,High
HCP25048,HCP_Name_25048,General Practice,North,Medium,No,Medium
HCP25049,HCP_Name_25049,Pediatrics,East,High,Yes,Low
HCP25050,HCP_Name_25050,Oncology,North,High,Yes,High
HCP25051,HCP_Name_25051,Dermatology,East,Low,Yes,Medium
HCP25052,HCP_Name_25052,General Practice,Central,High,No,Medium
HCP25053,HCP_Name_25053,Cardiology,West,Medium,Yes,High
HCP25054,HCP_Name_25054,Cardiology,Central,Medium,No,Low
HCP25055,HCP_Name_25055,Pediatrics,East,Low,Yes,Medium
HCP25056,HCP_Name_25056,Pediatrics,Central,High,No,Low
HCP25057,HCP_Name_25057,General Practice,Central,High,Yes,Low
HCP25058,HCP_Name_25058,Cardiology,Central,Low,No,Low
HCP25059,HCP_Name_25059,Dermatology,South,High,No,High
HCP25060,HCP_Name_25060,General Practice,Central,High,No,Medium
HCP25061,HCP_Name_25061,Neurology,Central,Low,Yes,Low
HCP25062,HCP_Name_25062,Pediatrics,North,Low,Yes,High
HCP25063,HCP_Name_25063,Neurology,Central,High,Yes,Low
HCP25064,HCP_Name_25064,Pediatrics,North,Low,Yes,Low
HCP25065,HCP_Name_25065,Neurology,East,Medium,Yes,Low
HCP25066,HCP_Name_25066,Cardiology,Central,Low,Yes,High
HCP25067,HCP_Name_25067,General Practice,West,Low,No,Medium
HCP25068,HCP_Name_25068,General Practice,East,Medium,No,High
HCP25069,HCP_Name_25069,Pediatrics,West,High,Yes,Low
HCP25070,HCP_Name_25070,Cardiology,Central,High,No,Medium
HCP25071,HCP_Name_25071,General Practice,South,Medium,Yes,Low
HCP25072,HCP_Name_25072,Neurology,North,Low,Yes,High
HCP25073,HCP_Name_25073,General Practice,East,Medium,No,High
HCP25074,HCP_Name_25074,Neurology,Central,Medium,Yes,Medium
HCP25075,HCP_Name_25075,General Practice,South,Medium,Yes,High
HCP25076,HCP_Name_25076,Cardiology,Central,Low,Yes,Low
HCP25077,HCP_Name_25077,Neurology,North,High,Yes,Low
HCP25078,HCP_Name_25078,Oncology,East,Low,No,Low
HCP25079,HCP_Name_25079,Pediatrics,Central,High,Yes,High
HCP25080,HCP_Name_25080,Cardiology,West,Low,Yes,Low
HCP25081,HCP_Name_25081,Neurology,East,High,No,Medium
HCP25082,HCP_Name_25082,Cardiology,East,Low,No,High
HCP25083,HCP_Name_25083,Cardiology,East,Low,No,Medium
HCP25084,HCP_Name_25084,Neurology,North,Low,No,Low
HCP25085,HCP_Name_25085,General Practice,West,High,Yes,Medium
HCP25086,HCP_Name_25086,Cardiology,North,Low,No,High
HCP25087,HCP_Name_25087,Cardiology,North,Medium,No,Medium
HCP25088,HCP_Name_25088,General Practice,North,Medium,Yes,High
HCP25089,HCP_Name_25089,Cardiology,Central,Low,Yes,High
HCP25090,HCP_Name_25090,Cardiology,South,High,No,Low
HCP25091,HCP_Name_25091,Oncology,West,Low,Yes,Medium
HCP25092,HCP_Name_25092,Dermatology,West,High,Yes,Low
HCP25093,HCP_Name_25093,General Practice,South,High,Yes,Low
HCP25094,HCP_Name_25094,Neurology,South,Low,Yes,High
HCP25095,HCP_Name_25095,General Practice,Central,Medium,Yes,Medium
HCP25096,HCP_Name_25096,Pediatrics,West,Medium,No,Low
HCP25097,HCP_Name_25097,Pediatrics,West,Low,No,Low
HCP25098,HCP_Name_25098,Cardiology,South,Low,Yes,High
HCP25099,HCP_Name_25099,Dermatology,East,Low,Yes,Medium
HCP25100,HCP_Name_25100,General Practice,Central,High,No,Low
HCP25101,HCP_Name_25101,Pediatrics,North,Low,Yes,High
HCP25102,HCP_Name_25102,Dermatology,South,High,Yes,Low
HCP25103,HCP_Name_25103,Oncology,East,Low,No,Medium
HCP25104,HCP_Name_25104,Cardiology,East,Low,No,Low
HCP25105,HCP_Name_25105,Oncology,Central,High,Yes,Medium
HCP25106,HCP_Name_25106,Cardiology,Central,Medium,Yes,Low
HCP25107,HCP_Name_25107,Cardiology,West,Low,Yes,Low
HCP25108,HCP_Name_25108,Neurology,West,Low,No,Medium
HCP25109,HCP_Name_25109,Oncology,East,Medium,No,Low
HCP25110,HCP_Name_25110,Pediatrics,West,High,Yes,Medium
HCP25111,HCP_Name_25111,Neurology,North,Low,Yes,Medium
HCP25112,HCP_Name_25112,Dermatology,West,High,Yes,High
HCP25113,HCP_Name_25113,Cardiology,Central,Medium,Yes,Medium
HCP25114,HCP_Name_25114,Neurology,South,Low,No,Medium
HCP25115,HCP_Name_25115,Dermatology,East,Medium,No,Low
HCP25116,HCP_Name_25116,Cardiology,Central,Low,Yes,Medium
HCP25117,HCP_Name_25117,General Practice,North,Low,Yes,Medium
HCP25118,HCP_Name_25118,Dermatology,Central,High,Yes,High
HCP25119,HCP_Name_25119,Oncology,West,High,Yes,High
HCP25120,HCP_Name_25120,Neurology,Central,Medium,No,Medium
HCP25121,HCP_Name_25121,Dermatology,South,High,No,High
HCP25122,HCP_Name_25122,Dermatology,West,High,Yes,High
HCP25123,HCP_Name_25123,Dermatology,East,Medium,Yes,High
HCP25124,HCP_Name_25124,Pediatrics,South,Low,Yes,Medium
HCP25125,HCP_Name_25125,Cardiology,Central,High,No,Medium
HCP25126,HCP_Name_25126,General Practice,South,Medium,Yes,Low
HCP25127,HCP_Name_25127,Neurology,East,High,Yes,High
HCP25128,HCP_Name_25128,Cardiology,South,High,No,High
HCP25129,HCP_Name_25129,General Practice,West,Low,No,Low
HCP25130,HCP_Name_25130,Pediatrics,South,Medium,Yes,Medium
HCP25131,HCP_Name_25131,General Practice,East,Medium,No,Low
HCP25132,HCP_Name_25132,General Practice,South,High,No,High
HCP25133,HCP_Name_25133,Pediatrics,North,Medium,Yes,Low
HCP25134,HCP_Name_25134,Pediatrics,West,Low,Yes,Low
HCP25135,HCP_Name_25135,Oncology,East,High,No,Low
HCP25136,HCP_Name_25136,Oncology,Central,Low,No,Medium
HCP25137,HCP_Name_25137,Neurology,Central,High,No,Low
HCP25138,HCP_Name_25138,Cardiology,East,Medium,No,Low
HCP25139,HCP_Name_25139,Pediatrics,North,Medium,No,Low
HCP25140,HCP_Name_25140,Pediatrics,East,Low,No,Low
HCP25141,HCP_Name_25141,Cardiology,East,High,No,High
HCP25142,HCP_Name_25142,Oncology,South,High,Yes,Medium
HCP25143,HCP_Name_25143,General Practice,North,Low,No,Medium
HCP25144,HCP_Name_25144,Oncology,South,High,No,Low
HCP25145,HCP_Name_25145,Dermatology,South,High,Yes,Medium
HCP25146,HCP_Name_25146,Dermatology,West,High,No,Medium
HCP25147,HCP_Name_25147,General Practice,South,Medium,No,Low
HCP25148,HCP_Name_25148,Cardiology,East,Low,No,Low
HCP25149,HCP_Name_25149,Cardiology,East,Low,No,Low
HCP25150,HCP_Name_25150,Cardiology,East,Low,No,Low
HCP25151,HCP_Name_25151,Neurology,West,Medium,No,Low
HCP25152,HCP_Name_25152,Neurology,East,Low,Yes,Medium
HCP25153,HCP_Name_25153,Cardiology,West,Low,No,High
HCP25154,HCP_Name_25154,Dermatology,Central,Low,No,Low
HCP25155,HCP_Name_25155,General Practice,Central,Medium,No,High
HCP25156,HCP_Name_25156,Neurology,West,Low,No,Low
HCP25157,HCP_Name_25157,Pediatrics,Central,Medium,No,Low
HCP25158,HCP_Name_25158,Neurology,East,Low,No,High
HCP25159,HCP_Name_25159,Cardiology,West,Low,No,High
HCP25160,HCP_Name_25160,Pediatrics,West,Medium,No,Medium
HCP25161,HCP_Name_25161,Dermatology,North,Low,Yes,Medium
HCP25162,HCP_Name_25162,General Practice,Central,Medium,No,Low
HCP25163,HCP_Name_25163,Dermatology,North,Low,Yes,Medium
HCP25164,HCP_Name_25164,Neurology,South,Low,Yes,High
HCP25165,HCP_Name_25165,Pediatrics,East,Low,Yes,Medium
HCP25166,HCP_Name_25166,Neurology,North,High,No,Medium
HCP25167,HCP_Name_25167,General Practice,South,Medium,Yes,Low
HCP25168,HCP_Name_25168,Dermatology,North,Medium,Yes,Medium
HCP25169,HCP_Name_25169,Pediatrics,East,High,Yes,Medium
HCP25170,HCP_Name_25170,Cardiology,South,High,No,High
HCP25171,HCP_Name_25171,Cardiology,Central,Low,Yes,Medium
HCP25172,HCP_Name_25172,General Practice,South,Medium,No,Low
HCP25173,HCP_Name_25173,Pediatrics,North,Medium,No,Low
HCP25174,HCP_Name_25174,Neurology,North,Low,No,Low
HCP25175,HCP_Name_25175,General Practice,West,Medium,No,Medium
HCP25176,HCP_Name_25176,Pediatrics,North,Medium,Yes,Medium
HCP25177,HCP_Name_25177,Neurology,West,Medium,No,Medium
HCP25178,HCP_Name_25178,General Practice,Central,High,No,Medium
HCP25179,HCP_Name_25179,General Practice,West,Medium,Yes,Medium
HCP25180,HCP_Name_25180,Dermatology,Central,High,No,Low
HCP25181,HCP_Name_25181,Neurology,West,High,No,High
HCP25182,HCP_Name_25182,Neurology,North,Medium,Yes,Medium
HCP25183,HCP_Name_25183,Oncology,West,Low,No,High
HCP25184,HCP_Name_25184,Cardiology,East,Low,No,High
HCP25185,HCP_Name_25185,General Practice,South,Medium,Yes,Medium
HCP25186,HCP_Name_25186,General Practice,Central,High,No,High
HCP25187,HCP_Name_25187,Dermatology,East,Low,Yes,Low
HCP25188,HCP_Name_25188,Cardiology,North,High,Yes,High
HCP25189,HCP_Name_25189,Oncology,West,High,No,Medium
HCP25190,HCP_Name_25190,Oncology,South,Medium,Yes,High
HCP25191,HCP_Name_25191,Pediatrics,East,Low,No,High
HCP25192,HCP_Name_25192,Oncology,North,High,Yes,Low
HCP25193,HCP_Name_25193,General Practice,North,High,Yes,High
HCP25194,HCP_Name_25194,Neurology,North,Low,No,Medium
HCP25195,HCP_Name_25195,Oncology,East,High,Yes,Medium
HCP25196,HCP_Name_25196,Pediatrics,West,High,No,High
HCP25197,HCP_Name_25197,Cardiology,East,High,No,High
HCP25198,HCP_Name_25198,Pediatrics,East,Medium,Yes,Medium
HCP25199,HCP_Name_25199,Cardiology,West,Low,No,Medium
HCP25200,HCP_Name_25200,General Practice,South,High,No,Medium
HCP25201,HCP_Name_25201,Oncology,North,Medium,Yes,High
HCP25202,HCP_Name_25202,Cardiology,West,Medium,No,High
HCP25203,HCP_Name_25203,Neurology,South,Medium,No,Low
HCP25204,HCP_Name_25204,Dermatology,East,Medium,Yes,Medium
HCP25205,HCP_Name_25205,General Practice,West,Medium,No,High
HCP25206,HCP_Name_25206,Dermatology,South,Low,No,Medium
HCP25207,HCP_Name_25207,Cardiology,Central,Medium,Yes,Low
HCP25208,HCP_Name_25208,Cardiology,South,Medium,No,High
HCP25209,HCP_Name_25209,General Practice,South,High,Yes,Low
HCP25210,HCP_Name_25210,General Practice,South,High,Yes,Low
HCP25211,HCP_Name_25211,Pediatrics,West,High,Yes,Low
HCP25212,HCP_Name_25212,Oncology,Central,Low,Yes,Medium
HCP25213,HCP_Name_25213,Pediatrics,West,High,Yes,Medium
HCP25214,HCP_Name_25214,Dermatology,South,High,Yes,High
HCP25215,HCP_Name_25215,Oncology,North,Medium,Yes,Medium
HCP25216,HCP_Name_25216,Neurology,East,High,Yes,High
HCP25217,HCP_Name_25217,Pediatrics,North,High,Yes,Low
HCP25218,HCP_Name_25218,Oncology,South,Medium,Yes,High
HCP25219,HCP_Name_25219,General Practice,West,Low,No,Low
HCP25220,HCP_Name_25220,Oncology,South,High,No,Low
HCP25221,HCP_Name_25221,General Practice,South,High,Yes,Medium
HCP25222,HCP_Name_25222,Pediatrics,West,Medium,No,Medium
HCP25223,HCP_Name_25223,General Practice,South,High,No,Low
HCP25224,HCP_Name_25224,Cardiology,North,Medium,Yes,Medium
HCP25225,HCP_Name_25225,Oncology,East,Medium,Yes,High
HCP25226,HCP_Name_25226,Pediatrics,Central,Low,Yes,Medium
HCP25227,HCP_Name_25227,Pediatrics,East,Low,No,High
HCP25228,HCP_Name_25228,Pediatrics,North,Medium,Yes,Low
HCP25229,HCP_Name_25229,General Practice,West,Medium,No,Medium
HCP25230,HCP_Name_25230,General Practice,Central,Low,Yes,Low
HCP25231,HCP_Name_25231,Dermatology,North,Medium,Yes,Medium
HCP25232,HCP_Name_25232,Neurology,West,Low,Yes,High
HCP25233,HCP_Name_25233,Neurology,West,Low,Yes,Medium
HCP25234,HCP_Name_25234,Cardiology,Central,High,No,Low
HCP25235,HCP_Name_25235,Neurology,South,High,Yes,Medium
HCP25236,HCP_Name_25236,General Practice,East,Low,No,Medium
HCP25237,HCP_Name_25237,General Practice,East,Low,Yes,Low
HCP25238,HCP_Name_25238,Neurology,North,Medium,Yes,Low
HCP25239,HCP_Name_25239,Dermatology,East,Medium,Yes,Medium
HCP25240,HCP_Name_25240,General Practice,Central,High,No,High
HCP25241,HCP_Name_25241,General Practice,West,Medium,Yes,High
HCP25242,HCP_Name_25242,Dermatology,South,Low,No,Low
HCP25243,HCP_Name_25243,General Practice,Central,Medium,No,Medium
HCP25244,HCP_Name_25244,Neurology,West,High,No,Low
HCP25245,HCP_Name_25245,Pediatrics,Central,High,No,High
HCP25246,HCP_Name_25246,Dermatology,Central,High,Yes,Medium
HCP25247,HCP_Name_25247,Oncology,East,High,Yes,High
HCP25248,HCP_Name_25248,Cardiology,West,Medium,Yes,High
HCP25249,HCP_Name_25249,Oncology,West,High,No,High
HCP25250,HCP_Name_25250,Pediatrics,North,Medium,No,Low
HCP25251,HCP_Name_25251,Pediatrics,Central,High,Yes,Low
HCP25252,HCP_Name_25252,General Practice,North,Medium,Yes,Medium
HCP25253,HCP_Name_25253,Dermatology,North,Medium,Yes,Low
HCP25254,HCP_Name_25254,Cardiology,East,Medium,Yes,High
HCP25255,HCP_Name_25255,Oncology,Central,Medium,Yes,Medium
HCP25256,HCP_Name_25256,Dermatology,Central,Medium,Yes,High
HCP25257,HCP_Name_25257,Neurology,West,Medium,No,High
HCP25258,HCP_Name_25258,Dermatology,North,Medium,Yes,High
HCP25259,HCP_Name_25259,General Practice,East,High,No,Low
HCP25260,HCP_Name_25260,Pediatrics,East,Low,No,Low
HCP25261,HCP_Name_25261,General Practice,East,Medium,Yes,Medium
HCP25262,HCP_Name_25262,Pediatrics,South,Low,Yes,Low
HCP25263,HCP_Name_25263,Pediatrics,Central,High,No,Medium
HCP25264,HCP_Name_25264,Cardiology,East,Medium,No,Low
HCP25265,HCP_Name_25265,Neurology,Central,High,No,Low
HCP25266,HCP_Name_25266,Neurology,East,Medium,Yes,Medium
HCP25267,HCP_Name_25267,Cardiology,East,High,Yes,Medium
HCP25268,HCP_Name_25268,Oncology,South,Medium,No,Medium
HCP25269,HCP_Name_25269,General Practice,South,Medium,Yes,Medium
HCP25270,HCP_Name_25270,Neurology,East,Medium,No,Medium
HCP25271,HCP_Name_25271,Pediatrics,Central,Low,No,Low
HCP25272,HCP_Name_25272,General Practice,Central,High,No,High
HCP25273,HCP_Name_25273,Neurology,North,Low,Yes,Medium
HCP25274,HCP_Name_25274,Cardiology,North,High,No,High
HCP25275,HCP_Name_25275,Cardiology,South,High,Yes,High
HCP25276,HCP_Name_25276,Neurology,South,Medium,Yes,High
HCP25277,HCP_Name_25277,Dermatology,West,Medium,No,Low
HCP25278,HCP_Name_25278,Dermatology,West,Medium,No,High
HCP25279,HCP_Name_25279,General Practice,South,Medium,Yes,High
HCP25280,HCP_Name_25280,Neurology,Central,High,No,Low
HCP25281,HCP_Name_25281,Dermatology,North,Medium,No,High
HCP25282,HCP_Name_25282,General Practice,North,Low,No,Medium
HCP25283,HCP_Name_25283,Oncology,West,Low,Yes,Low
HCP25284,HCP_Name_25284,Neurology,South,Medium,No,Low
HCP25285,HCP_Name_25285,Oncology,North,Medium,Yes,Low
HCP25286,HCP_Name_25286,Oncology,East,Medium,No,High
HCP25287,HCP_Name_25287,Cardiology,Central,Low,Yes,Low
HCP25288,HCP_Name_25288,Pediatrics,East,Medium,No,High
HCP25289,HCP_Name_25289,Cardiology,West,Low,No,High
HCP25290,HCP_Name_25290,Neurology,Central,Medium,No,Medium
HCP25291,HCP_Name_25291,Cardiology,Central,Low,No,High
HCP25292,HCP_Name_25292,General Practice,East,High,No,Low
HCP25293,HCP_Name_25293,Neurology,East,High,Yes,Low
HCP25294,HCP_Name_25294,Dermatology,West,High,No,Low
HCP25295,HCP_Name_25295,General Practice,West,Medium,Yes,Medium
HCP25296,HCP_Name_25296,Pediatrics,South,Low,No,Low
HCP25297,HCP_Name_25297,Dermatology,Central,Medium,No,Low
HCP25298,HCP_Name_25298,General Practice,West,Medium,No,High
HCP25299,HCP_Name_25299,Cardiology,North,High,No,High
HCP25300,HCP_Name_25300,Neurology,Central,Low,No,High
HCP25301,HCP_Name_25301,Oncology,West,High,No,High
HCP25302,HCP_Name_25302,Cardiology,Central,Medium,Yes,Low
HCP25303,HCP_Name_25303,Pediatrics,East,High,No,Low
HCP25304,HCP_Name_25304,Pediatrics,South,Medium,Yes,Low
HCP25305,HCP_Name_25305,Cardiology,Central,High,No,Low
HCP25306,HCP_Name_25306,General Practice,West,Medium,No,Medium
HCP25307,HCP_Name_25307,Cardiology,South,High,Yes,High
